Gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_511301	227.620001504186	-6.20432942857429	1.45236771311935e-06	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	3.68288778367397	2.90592110227742	1.99735207021192	0.18317027209069	0.129484154947664	0.410084544607182	5.97475000196821	6.56801683927805	6.3542991665274	gene_511301	159749.K0RGG6	7.36e-119	346.0	2CNIT@1|root,2QWJF@2759|Eukaryota	2759|Eukaryota	C	photosynthetic electron transport in photosystem II	psbD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02706	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_512658	25.0103308858573	-8.5419634997809	4.68970758617809e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0974792465488562	0.184862231757992	0.126529090420665	0	0	0	0.702727225224929	1.56200913293087	0.966794371405765	gene_512658	35128.Thapsdraft1350	1.47e-80	240.0	28NRD@1|root,2QTZ8@2759|Eukaryota,2XFHA@2836|Bacillariophyta	2836|Bacillariophyta	O	Photosystem I reaction centre subunit III	-	-	-	ko:K02694	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_516095	257.422998187004	-8.69084321403491	6.00474348971692e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.378684026143897	0.289672514942211	0.327690574019144	0	0.0849739766844043	0.107647192959385	10.2238576185557	10.6409569691038	12.5928743416114	gene_516095	35128.Thapsdraft2088	4.19e-83	258.0	COG1850@1|root,2QTI9@2759|Eukaryota,2XE5R@2836|Bacillariophyta	2836|Bacillariophyta	Q	RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate in the photorespiration process. Both reactions occur simultaneously and in competition at the same active site	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	4.1.1.39	ko:K01601	ko00630,ko00710,ko01100,ko01120,ko01200,map00630,map00710,map01100,map01120,map01200	M00165,M00166,M00532	R00024,R03140	RC00172,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_516941	38.6924033163411	-9.17873070055698	1.31366389818321e-07	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.111814429864864	0.121170202328768	0.193515079466899	0	0	0	3.29145031226677	4.52999984944324	4.57450130882066	gene_516941	159749.E7BWI9	1.18e-23	98.6	COG0056@1|root,KOG1353@2759|Eukaryota,2XEPU@2836|Bacillariophyta	2836|Bacillariophyta	F	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit	-	-	3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	-
gene_519687	18.8673606718221	-8.12946328355473	1.81541238656482e-07	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0774099899064446	0.0838870631506856	0.0446573260308229	0	0	0	0.217018701907699	0.733329481942017	0.271910916957871	gene_519687	159749.K0SKL3	1.07e-121	351.0	COG1390@1|root,KOG1664@2759|Eukaryota,2XB7P@2836|Bacillariophyta	2836|Bacillariophyta	C	ATP synthase (E/31 kDa) subunit	-	-	-	ko:K02150	ko00190,ko01100,ko04145,ko04150,ko04721,ko04966,ko05110,ko05120,ko05323,map00190,map01100,map04145,map04150,map04721,map04966,map05110,map05120,map05323	M00160	-	-	ko00000,ko00001,ko00002	3.A.2.2	-	-	-
gene_523580	129.029896163334	-4.86685423631399	2.69224192280606e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.029155831451643	0.184838503607881	0.0291175718432126	4.2041655147404	2.77455034720159	2.66873091734198	0.017444787818161	0.277466046316422	0.404226193969936	1.69541906442979	1.79447602930275	3.53484192045233	gene_523580	159749.E7BWK4	9.73e-139	398.0	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_524207	67.9587097235539	-3.33146250797735	0.00198568720161545	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.124229194880914	0.0984465943128931	0.0155082719599719	0.635336882737586	0.520570896417887	0.25477732609161	0.111494948229116	0.906389084633645	0.149770007595666	1.61980534999197	1.7615849511868	1.65215437586359	gene_524207	159749.E7BWH1	1.57e-126	372.0	28JG1@1|root,2QRV6@2759|Eukaryota,2XEM0@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	psbB	-	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_52711	13.5319570888776	-4.67575081798373	0.000407681052722649	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.893168277113315	0.409496888593005	0.594534280289871	0	0	0.249015193351831	0.701668901090555	0.540080902747863	0.681415309966714	gene_52711	159749.E7BWF9	1.12e-50	172.0	28ISP@1|root,2QR3X@2759|Eukaryota,2XE5P@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	-	-	-	ko:K02705	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_527480	26.8831671634921	-8.64496052284616	4.12222691542818e-10	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.45988192928291	1.54492007969179	0.397954397290801	0	0	0	1.54713332650327	2.72519730952303	1.71040738086403	gene_527480	159749.E7BWG1	2.93e-30	107.0	28WH7@1|root,2R399@2759|Eukaryota,2XH85@2836|Bacillariophyta	2836|Bacillariophyta	G	Controls the interaction of photosystem II (PSII) cores with the light-harvesting antenna	psbZ	-	-	ko:K02724	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	-
gene_533650	324.808376309605	-11.2760442838604	5.47713775260294e-13	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	1.00915663807812	0.763780713555493	0.540591984634357	0	0	0.0387046087044981	7.04405085172798	10.3252545620842	11.9946321345686	gene_533650	35128.Thapsdraft2088	7.49e-119	352.0	COG1850@1|root,2QTI9@2759|Eukaryota,2XE5R@2836|Bacillariophyta	2836|Bacillariophyta	Q	RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate in the photorespiration process. Both reactions occur simultaneously and in competition at the same active site	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	4.1.1.39	ko:K01601	ko00630,ko00710,ko01100,ko01120,ko01200,map00630,map00710,map01100,map01120,map01200	M00165,M00166,M00532	R00024,R03140	RC00172,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_534984	28.1178740360349	-5.97899158114849	0.000376965782711609	d__Eukaryota	NA	p__Bacillariophyta	c__Bacillariophyceae	o__Naviculales	f__Phaeodactylaceae	g__Phaeodactylum	s__Phaeodactylum	Phaeodactylum tricornutum CCAP 1055/1 (taxid 556484)	0	0	0	0.0162003861451934	0.0702236399859906	0.0560753923455219	0	0	0.048930542254266	0.905110669705547	0.342861674493563	0.0803373163739165	gene_534984	2850.Phatrdraft561	4.76e-193	543.0	COG0024@1|root,KOG2738@2759|Eukaryota,2XAMA@2836|Bacillariophyta	2836|Bacillariophyta	E	Removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val)	-	-	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	-
gene_536437	354.456260998054	-5.25862774497392	1.22774995959421e-09	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.133673519637942	0.529654191624922	0.141841738861966	1.30891540925142	1.12932754363435	1.43566121455377	0.039990390787831	0.275627090064032	0.251806299320199	5.08860810897526	4.40604462968236	6.27382761904843	gene_536437	159749.K0RGG6	1.31e-253	695.0	2CNIT@1|root,2QWJF@2759|Eukaryota	2759|Eukaryota	C	photosynthetic electron transport in photosystem II	psbD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02706	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_537605	30.8976525372948	-8.84483536486455	5.31381092164123e-13	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.455614983547296	0.509664356186983	0.330671385790088	0	0	0	0.565079624407675	0.799842256845072	0.747054220301781	gene_537605	3055.DAA00911	7.62e-134	380.0	COG1290@1|root,KOG4663@2759|Eukaryota,37QS7@33090|Viridiplantae,34J8E@3041|Chlorophyta	3041|Chlorophyta	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	petB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	-	ko:K02635	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_537978	60.7065752261177	-9.82766739936158	2.90272078878323e-13	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.765618248935808	0.214572233290527	0.559715490263635	0	0	0	0.999190273366697	1.74006835012818	1.22737566682373	gene_537978	3055.DAA00911	1.1e-150	424.0	COG1290@1|root,KOG4663@2759|Eukaryota,37QS7@33090|Viridiplantae,34J8E@3041|Chlorophyta	3041|Chlorophyta	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	petB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	-	ko:K02635	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_538710	40.5483418788118	-9.24693440771992	1.14430765337976e-08	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0463620806756755	0.108856157376658	0.013372993296493	0	0	0	0.72415183575008	0.39247905503003	0.747202357168785	gene_538710	35128.Thaps40156	8.19e-220	611.0	COG0224@1|root,KOG1531@2759|Eukaryota,2XAWJ@2836|Bacillariophyta	2836|Bacillariophyta	C	ATP synthase	-	-	-	ko:K02115	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	-
gene_541267	1683.65011050156	-14.6280839803556	7.3986378131738e-15	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.128277904200795	0.265385044364234	0.100912771501144	0	0	0	18.6422108145751	19.7443450996702	19.0476655631736	gene_541267	55529.AAC35639	0.0	937.0	COG1850@1|root,2QTI9@2759|Eukaryota	2759|Eukaryota	G	ribulose-bisphosphate carboxylase activity	rbcL	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	2.1.3.15,4.1.1.39,6.4.1.2	ko:K01601,ko:K01963	ko00061,ko00620,ko00630,ko00640,ko00710,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00630,map00640,map00710,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00165,M00166,M00376,M00532	R00024,R00742,R03140,R04386	RC00040,RC00172,RC00253,RC00367,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_541951	13.3609563886124	-7.62914881315795	7.19995726377384e-06	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.0633615102567565	0.137326229305937	0.164487817546864	0	0	0	0.609030261861605	2.37543275687223	1.49248881085765	gene_541951	35128.Thapsdraft1339	2.38e-25	96.7	28I81@1|root,2QQIC@2759|Eukaryota,2XFIZ@2836|Bacillariophyta	2836|Bacillariophyta	S	PsaD	psaD	-	-	ko:K02692	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_544048	10.0290148024759	-7.21452144063811	2.45077060024756e-05	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.126321998296698	0	0.0780796602279419	0	0	0	0.151775737726587	0.349185705379339	0.469820761579107	gene_544048	159749.K0SUU3	2.36e-72	223.0	2E8QV@1|root,2SF67@2759|Eukaryota,2XCC1@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	ko:K08901	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	-
gene_544200	5744.34046986844	-3.48057339608583	0.00684169687856457	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.509826872325005	0.621564771936305	0.251781356526603	4.31044627129053	5.0952070079247	4.90076938749922	8.42726914575677	20.2817886938023	7.49055604655424	43.5277510683442	74.089161716715	42.4596894209627	gene_544200	35128.Thapsdraft2073	0.0	1033.0	28JG1@1|root,2QRV6@2759|Eukaryota,2XEM0@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	psbB	-	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_545109	1188.16728705219	-5.50396653705791	0.000715510679072587	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0.047668877246243	0	0.382670173787516	0.634230348505052	0.350618768981474	0.584859465272028	0.915930022366631	1.11499829338984	18.1116384288153	13.6476476218262	20.5206875697838	gene_545109	35128.Thaps31383	1.74e-251	692.0	COG0057@1|root,KOG0657@2759|Eukaryota,2XB0X@2836|Bacillariophyta	2836|Bacillariophyta	G	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	-	-	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	-
gene_54700	46.4950436333331	-9.44724773302296	1.52841032732725e-05	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0	0	0.0647165183790941	0	0	0	0.977194047208273	0.712252973636464	0.915582005625357	gene_54700	2880.D1J7D6	5.4e-186	528.0	COG1850@1|root,2QTI9@2759|Eukaryota	2759|Eukaryota	G	ribulose-bisphosphate carboxylase activity	rbcL	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	2.1.3.15,4.1.1.39,6.4.1.2	ko:K01601,ko:K01963	ko00061,ko00620,ko00630,ko00640,ko00710,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00630,map00640,map00710,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00165,M00166,M00376,M00532	R00024,R00742,R03140,R04386	RC00040,RC00172,RC00253,RC00367,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_547877	16.0072108812912	-7.88730417572142	5.1580170138985e-09	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.316807551283783	0.0653934425266368	0.169709653024542	0	0	0	0.36251801301286	0.492601262945853	0.31794874416767	gene_547877	35128.Thapsdraft1611	3.77e-131	391.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_548427	13.5075813001971	-7.64338590153983	3.19629637514461e-07	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.143460023222845	0.0388659139545105	0.0931063118189798	0	0	0	0.280096464771257	0.433736961084399	0.60025617517115	gene_548427	35128.Thaps39282	1.45e-97	286.0	COG1632@1|root,KOG1678@2759|Eukaryota,2XAS6@2836|Bacillariophyta	2836|Bacillariophyta	J	Belongs to the eukaryotic ribosomal protein eL15 family	-	-	-	ko:K02877	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_548660	24.4608477167238	-8.50783534570086	6.68508332784991e-10	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0	0	0	0.114623837650414	0.100924427316549	0.0557936064543384	0	0	0	0.27544082194746	0.320562128399437	0.31973444506604	gene_548660	55529.EKX36886	2.08e-125	374.0	COG0088@1|root,KOG1475@2759|Eukaryota	2759|Eukaryota	J	structural constituent of ribosome	RPL4	GO:0000184,GO:0000956,GO:0001558,GO:0002181,GO:0003360,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005773,GO:0005774,GO:0005783,GO:0005791,GO:0005829,GO:0005840,GO:0005844,GO:0005886,GO:0005911,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006518,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007568,GO:0008097,GO:0008104,GO:0008150,GO:0008152,GO:0008340,GO:0008361,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009506,GO:0009507,GO:0009536,GO:0009719,GO:0009725,GO:0009735,GO:0009892,GO:0009987,GO:0010033,GO:0010243,GO:0010259,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0010720,GO:0010769,GO:0010770,GO:0010975,GO:0010976,GO:0012505,GO:0015031,GO:0015833,GO:0015934,GO:0016020,GO:0016043,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0019538,GO:0019843,GO:0022008,GO:0022603,GO:0022604,GO:0022625,GO:0022626,GO:0030016,GO:0030017,GO:0030054,GO:0030154,GO:0030307,GO:0030312,GO:0030516,GO:0031090,GO:0031344,GO:0031346,GO:0031672,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032535,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034641,GO:0034645,GO:0034655,GO:0040008,GO:0042221,GO:0042788,GO:0042886,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043292,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044428,GO:0044437,GO:0044444,GO:0044445,GO:0044446,GO:0044449,GO:0044464,GO:0045047,GO:0045184,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045773,GO:0045927,GO:0046483,GO:0046700,GO:0046907,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048638,GO:0048639,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050767,GO:0050769,GO:0050770,GO:0050772,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051094,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051641,GO:0051649,GO:0051716,GO:0051960,GO:0051962,GO:0055044,GO:0060255,GO:0060284,GO:0060322,GO:0061387,GO:0065007,GO:0065008,GO:0070013,GO:0070727,GO:0070887,GO:0070972,GO:0071310,GO:0071417,GO:0071495,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0071944,GO:0072594,GO:0072599,GO:0072657,GO:0090066,GO:0090150,GO:0090304,GO:0097159,GO:0098588,GO:0098805,GO:0099080,GO:0099081,GO:0099512,GO:0120035,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901698,GO:1901699,GO:1990904,GO:2000026	-	ko:K02930	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
