Gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_793878	272.60318461779	-11.5183188229708	7.45777526613108e-22	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Cucurbitales	f__Cucurbitaceae	g__Cucurbita	s__Cucurbita	Cucurbita pepo subsp. pepo (taxid 3664)	0	0	0	2.16983285124553	2.22507357389573	1.72246676865113	0.0107521333721998	0	0	3.77052933345923	4.25062221862711	3.82385415294214	gene_793878	4513.AGP50735	3.14e-221	612.0	28IP8@1|root,2QR09@2759|Eukaryota,37PUB@33090|Viridiplantae,3GEYD@35493|Streptophyta,3KU18@4447|Liliopsida,3I8VI@38820|Poales	35493|Streptophyta	C	Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors	psbA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_794772	18.5908777237566	-8.14520646523631	3.8555801752965e-13	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Rosales	f__Rosaceae	g__Pyrus	s__Pyrus	Pyrus communis (taxid 23211)	0	0	0	0.816087296416529	0.600498970904937	0.479513955746159	0	0	0	0.121052834733976	0.0609224176788158	0.187359112391466	gene_794772	3067.XP_002951007.1	2.5e-200	561.0	COG5023@1|root,KOG1376@2759|Eukaryota,37JG4@33090|Viridiplantae,34GYC@3041|Chlorophyta	3041|Chlorophyta	Z	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the	TUA1	GO:0005575,GO:0005622,GO:0005623,GO:0005856,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044424,GO:0044464	-	ko:K07374	ko04145,ko04210,ko04530,ko04540,ko05130,map04145,map04210,map04530,map04540,map05130	-	-	-	ko00000,ko00001,ko03019,ko03036,ko04147,ko04812	-	-	-	-
gene_794844	35.3545911729562	-8.56245026168354	1.04317114726769e-08	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Malvales	f__Malvaceae	g__Gossypium	s__Gossypium	Gossypium raimondii (taxid 29730)	0	0	0	0.132617114490886	0.16766574508283	0.172138413711835	0.0265052590105391	0	0	1.06226208464234	1.14940294687366	2.30175752959686	gene_794844	209285.XP_006694532.1	1.36e-78	241.0	COG5272@1|root,KOG0001@2759|Eukaryota,38ECC@33154|Opisthokonta,3NVIF@4751|Fungi,3QNCU@4890|Ascomycota,2122M@147550|Sordariomycetes,3U7C0@5139|Sordariales,3HEPS@35718|Chaetomiaceae	4751|Fungi	O	Ubiquitin-2 like Rad60 SUMO-like	ubi4	GO:0000003,GO:0000209,GO:0003006,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006508,GO:0006513,GO:0006807,GO:0007049,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009653,GO:0009987,GO:0010498,GO:0010499,GO:0016567,GO:0016579,GO:0019538,GO:0019953,GO:0022402,GO:0022413,GO:0022414,GO:0030154,GO:0030163,GO:0030435,GO:0030437,GO:0031386,GO:0032446,GO:0032502,GO:0032505,GO:0034293,GO:0036211,GO:0043008,GO:0043170,GO:0043412,GO:0043934,GO:0043935,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0044703,GO:0048468,GO:0048646,GO:0048856,GO:0048869,GO:0051321,GO:0051603,GO:0051704,GO:0070646,GO:0070647,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1903046	-	ko:K08770	ko03320,map03320	-	-	-	ko00000,ko00001,ko04121	-	-	-	-
gene_795449	12.3205962091519	-3.61286776861653	0.00127232008880216	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Poales	f__Poaceae	g__Miscanthus	s__Miscanthus	Miscanthus floridulus (taxid 154761)	0	0.0341133208165204	0	0.19330630247824	0.349134481286281	0.13939645554819	0.0965869608011172	0.102416845721316	0.0194616394050866	0.619352808672819	0.0194814058792145	0.279592016306964	gene_795449	29176.XP_003885494.1	1.77e-118	349.0	COG5023@1|root,KOG1376@2759|Eukaryota,3Y9WW@5794|Apicomplexa,3YMNI@5796|Coccidia,3YV0G@5809|Sarcocystidae	5794|Apicomplexa	Z	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain	-	GO:0005575,GO:0005622,GO:0005623,GO:0005856,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044424,GO:0044464	-	ko:K07374	ko04145,ko04210,ko04530,ko04540,ko05130,map04145,map04210,map04530,map04540,map05130	-	-	-	ko00000,ko00001,ko03019,ko03036,ko04147,ko04812	-	-	-	-
gene_795607	10.0080740132375	-3.56501067685855	0.00450777042120649	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Solanales	f__Solanaceae	g__Lycium	s__Lycium	Lycium barbarum (taxid 112863)	0	0.0176551397208307	0	0.191751938934921	0.171657786632421	0.194788204989708	0	0.0636062515532383	0.0201445039456159	0.140237231349712	0.0907423379110783	0	gene_795607	10116.ENSRNOP00000041393	8.23e-168	478.0	COG3588@1|root,KOG1557@2759|Eukaryota,38BBC@33154|Opisthokonta,3BAP7@33208|Metazoa,3CT8M@33213|Bilateria,47ZWM@7711|Chordata,48X1V@7742|Vertebrata,3J8BR@40674|Mammalia,35DPH@314146|Euarchontoglires,4PZQ0@9989|Rodentia	33208|Metazoa	G	fructose-bisphosphate aldolase	ALDOA	GO:0000003,GO:0000228,GO:0000323,GO:0000785,GO:0000790,GO:0000792,GO:0001101,GO:0001666,GO:0001775,GO:0001889,GO:0002237,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0002576,GO:0003008,GO:0003012,GO:0003674,GO:0003779,GO:0003824,GO:0004332,GO:0005488,GO:0005515,GO:0005543,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005720,GO:0005737,GO:0005739,GO:0005764,GO:0005773,GO:0005783,GO:0005789,GO:0005790,GO:0005791,GO:0005829,GO:0005856,GO:0005886,GO:0005975,GO:0005996,GO:0006000,GO:0006006,GO:0006007,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006734,GO:0006735,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006887,GO:0006915,GO:0006936,GO:0006941,GO:0006950,GO:0006955,GO:0006996,GO:0007010,GO:0007015,GO:0007154,GO:0007275,GO:0007338,GO:0007339,GO:0007568,GO:0008037,GO:0008064,GO:0008092,GO:0008150,GO:0008152,GO:0008219,GO:0008289,GO:0008360,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009266,GO:0009408,GO:0009435,GO:0009566,GO:0009605,GO:0009607,GO:0009617,GO:0009628,GO:0009636,GO:0009719,GO:0009725,GO:0009743,GO:0009746,GO:0009750,GO:0009987,GO:0009988,GO:0009991,GO:0010033,GO:0010035,GO:0010038,GO:0010043,GO:0010243,GO:0010639,GO:0012501,GO:0012505,GO:0014070,GO:0014074,GO:0015629,GO:0015631,GO:0016020,GO:0016043,GO:0016051,GO:0016052,GO:0016053,GO:0016192,GO:0016310,GO:0016829,GO:0016830,GO:0016832,GO:0017144,GO:0018130,GO:0019318,GO:0019319,GO:0019320,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019674,GO:0019693,GO:0019725,GO:0019752,GO:0019953,GO:0022414,GO:0022603,GO:0022604,GO:0022607,GO:0030016,GO:0030017,GO:0030029,GO:0030036,GO:0030141,GO:0030246,GO:0030334,GO:0030335,GO:0030388,GO:0030424,GO:0030832,GO:0030833,GO:0030867,GO:0030868,GO:0031090,GO:0031091,GO:0031093,GO:0031099,GO:0031100,GO:0031210,GO:0031410,GO:0031430,GO:0031667,GO:0031668,GO:0031672,GO:0031674,GO:0031960,GO:0031974,GO:0031981,GO:0031982,GO:0031983,GO:0031984,GO:0032271,GO:0032496,GO:0032501,GO:0032502,GO:0032535,GO:0032787,GO:0032868,GO:0032869,GO:0032870,GO:0032879,GO:0032940,GO:0032956,GO:0032970,GO:0033043,GO:0033993,GO:0034097,GO:0034284,GO:0034315,GO:0034316,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0034774,GO:0035036,GO:0035094,GO:0036094,GO:0036230,GO:0036293,GO:0040012,GO:0040017,GO:0042119,GO:0042175,GO:0042221,GO:0042493,GO:0042592,GO:0042594,GO:0042802,GO:0042866,GO:0042995,GO:0043005,GO:0043167,GO:0043168,GO:0043169,GO:0043200,GO:0043207,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043230,GO:0043231,GO:0043232,GO:0043233,GO:0043254,GO:0043292,GO:0043299,GO:0043312,GO:0043434,GO:0043436,GO:0043627,GO:0043933,GO:0044085,GO:0044087,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044427,GO:0044428,GO:0044432,GO:0044433,GO:0044444,GO:0044446,GO:0044449,GO:0044454,GO:0044464,GO:0044703,GO:0045055,GO:0045321,GO:0046031,GO:0046034,GO:0046364,GO:0046365,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046683,GO:0046688,GO:0046700,GO:0046716,GO:0046903,GO:0046939,GO:0048029,GO:0048471,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048545,GO:0048731,GO:0048732,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0050997,GO:0051125,GO:0051126,GO:0051128,GO:0051129,GO:0051179,GO:0051186,GO:0051188,GO:0051234,GO:0051259,GO:0051260,GO:0051262,GO:0051270,GO:0051272,GO:0051289,GO:0051290,GO:0051291,GO:0051384,GO:0051493,GO:0051494,GO:0051591,GO:0051704,GO:0051707,GO:0051716,GO:0055086,GO:0055114,GO:0060205,GO:0060249,GO:0061008,GO:0061615,GO:0061620,GO:0061621,GO:0061718,GO:0061827,GO:0065003,GO:0065007,GO:0065008,GO:0070013,GO:0070061,GO:0070062,GO:0070405,GO:0070482,GO:0070741,GO:0070820,GO:0070887,GO:0071310,GO:0071375,GO:0071417,GO:0071495,GO:0071496,GO:0071704,GO:0071840,GO:0071944,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090066,GO:0090407,GO:0097223,GO:0097425,GO:0097435,GO:0097458,GO:0097708,GO:0098588,GO:0098827,GO:0099080,GO:0099081,GO:0099503,GO:0099512,GO:0101002,GO:0110053,GO:0120025,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902903,GO:1902904,GO:1903561,GO:1904724,GO:1904813,GO:2000145,GO:2000147	4.1.2.13	ko:K01623	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003,M00165,M00167	R01068,R01070,R01829,R02568	RC00438,RC00439,RC00603,RC00604	ko00000,ko00001,ko00002,ko01000,ko03036,ko04131,ko04147	-	-	-	-
gene_796443	36.6316314905928	-5.32289885504367	0.00028118551232056	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Ericales	f__Actinidiaceae	g__Actinidia	s__Actinidia	Actinidia eriantha (taxid 165200)	0	0	0	0.266665348922321	0.311206922527843	0.337259194250765	0	0.234748252135333	0.0247820875877721	0.690088246353978	1.38920643938687	1.80556673634615	gene_796443	9544.ENSMMUP00000038053	2.52e-81	242.0	COG2036@1|root,KOG1745@2759|Eukaryota,39ZTV@33154|Opisthokonta,3BPDH@33208|Metazoa,3D6BK@33213|Bilateria,48E1W@7711|Chordata,49B7M@7742|Vertebrata,3JEM2@40674|Mammalia,35T38@314146|Euarchontoglires,4MJEA@9443|Primates	33208|Metazoa	B	nucleosomal DNA binding	-	-	-	ko:K11253,ko:K11254	ko05034,ko05202,ko05203,ko05322,map05034,map05202,map05203,map05322	-	-	-	ko00000,ko00001,ko03036,ko04147	-	-	-	-
gene_796762	28.0508793179615	-8.71039652709888	1.73601131710373e-08	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Fabales	f__Fabaceae	g__Lotus	s__Lotus	Lotus japonicus (taxid 34305)	0	0	0	0.034146921695258	0.185020368825365	0.221615323042182	0	0	0	0.451302364702836	0.86721419943761	1.31233652136554	gene_796762	7955.ENSDARP00000006624	2.12e-60	191.0	COG0089@1|root,KOG1751@2759|Eukaryota,3A1K9@33154|Opisthokonta,3BJFK@33208|Metazoa,3CZJC@33213|Bilateria,486FA@7711|Chordata,496QE@7742|Vertebrata,49UHT@7898|Actinopterygii	33208|Metazoa	J	ribosomal protein L23a	RPL23A	GO:0000027,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02893	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_797241	35.9050745552912	-9.06706047151679	1.68209563201943e-09	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Pinopsida	o__Cupressales	f__Cupressaceae	g__Cryptomeria	s__Cryptomeria	Cryptomeria japonica (taxid 3369)	0	0	0	0.302789518041137	0.410155773369503	0.152842662322307	0	0	0	0.757919297117595	2.19708881880274	1.75178006677283	gene_797241	1209072.ALBT01000007_gene2715	1.49e-15	73.9	COG1695@1|root,COG1695@2|Bacteria,1N3KH@1224|Proteobacteria,1SAGS@1236|Gammaproteobacteria,1FIAF@10|Cellvibrio	1236|Gammaproteobacteria	K	Transcriptional regulator PadR-like family	-	-	-	ko:K10947	-	-	-	-	ko00000,ko03000	-	-	-	-
gene_797428	30.6026564310306	-8.83553887832714	1.45431061216381e-10	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Myrtales	f__Myrtaceae	g__Eucalyptus	s__Eucalyptus	Eucalyptus grandis (taxid 71139)	0	0	0	0.273606521563267	0.156052533302201	0.199379172784078	0	0	0	0.968911780234372	0.609531865766334	0.85693137465511	gene_797428	5741.EDO78045	7.48e-50	175.0	KOG1109@1|root,KOG1109@2759|Eukaryota	2759|Eukaryota	S	endoplasmic reticulum organization	-	GO:0000045,GO:0000407,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006810,GO:0006887,GO:0006897,GO:0006907,GO:0006914,GO:0006950,GO:0006970,GO:0006971,GO:0006996,GO:0007029,GO:0007030,GO:0007033,GO:0007154,GO:0008150,GO:0008152,GO:0008219,GO:0008283,GO:0009056,GO:0009267,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0010256,GO:0012501,GO:0012505,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0016236,GO:0022607,GO:0030587,GO:0031152,GO:0031667,GO:0031668,GO:0031669,GO:0031984,GO:0032502,GO:0032940,GO:0033298,GO:0033554,GO:0042175,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044085,GO:0044237,GO:0044248,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044764,GO:0046903,GO:0048102,GO:0048856,GO:0050896,GO:0051179,GO:0051234,GO:0051703,GO:0051704,GO:0051716,GO:0061919,GO:0070925,GO:0071496,GO:0071840,GO:0090702,GO:0098630,GO:0098657,GO:0098743,GO:0098827,GO:0099120,GO:1905037	-	ko:K21248	ko04140,map04140	-	-	-	ko00000,ko00001	-	-	-	-
gene_797429	19.6747210839652	-8.18994985807788	7.2194008276202e-09	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Malpighiales	f__Euphorbiaceae	g__Euphorbia	s__Euphorbia	Euphorbia lathyris (taxid 212925)	0	0	0	0.401587036838598	0.152316064194966	0.104252842107168	0	0	0	0.603132961790763	0.898476951429409	0.472971806257706	gene_797429	159749.K0SCK0	1.06e-44	160.0	KOG1109@1|root,KOG1109@2759|Eukaryota	2759|Eukaryota	S	endoplasmic reticulum organization	-	GO:0000045,GO:0000407,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006810,GO:0006887,GO:0006897,GO:0006907,GO:0006914,GO:0006950,GO:0006970,GO:0006971,GO:0006996,GO:0007029,GO:0007030,GO:0007033,GO:0007154,GO:0008150,GO:0008152,GO:0008219,GO:0008283,GO:0009056,GO:0009267,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0010256,GO:0012501,GO:0012505,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0016236,GO:0022607,GO:0030587,GO:0031152,GO:0031667,GO:0031668,GO:0031669,GO:0031984,GO:0032502,GO:0032940,GO:0033298,GO:0033554,GO:0042175,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044085,GO:0044237,GO:0044248,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044764,GO:0046903,GO:0048102,GO:0048856,GO:0050896,GO:0051179,GO:0051234,GO:0051703,GO:0051704,GO:0051716,GO:0061919,GO:0070925,GO:0071496,GO:0071840,GO:0090702,GO:0098630,GO:0098657,GO:0098743,GO:0098827,GO:0099120,GO:1905037	-	ko:K21248	ko04140,map04140	-	-	-	ko00000,ko00001	-	-	-	-
gene_79783	15.2115750384451	-3.95099011332624	0.000290319766303288	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Malpighiales	f__Euphorbiaceae	g__Euphorbia	s__Euphorbia	Euphorbia lathyris (taxid 212925)	0.0150382709592685	0.00794481287437383	0	0.225100102227951	0.292721699310024	0.272703486985591	0	0	0.0815852409797446	0.153259259975042	0.108890805493294	0.0558132934808262	gene_79783	79684.XP_005347838.1	7.26e-172	493.0	COG0088@1|root,KOG1475@2759|Eukaryota,38NDR@33154|Opisthokonta,3B9X9@33208|Metazoa,3CRNG@33213|Bilateria,484ZC@7711|Chordata,495JZ@7742|Vertebrata,3JDPT@40674|Mammalia,35H6D@314146|Euarchontoglires,4PTPE@9989|Rodentia	33208|Metazoa	J	5S rRNA binding	RPL4	GO:0000184,GO:0000956,GO:0001558,GO:0002181,GO:0003360,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005783,GO:0005791,GO:0005829,GO:0005840,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006518,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007568,GO:0008097,GO:0008104,GO:0008150,GO:0008152,GO:0008340,GO:0008361,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009719,GO:0009892,GO:0009987,GO:0010033,GO:0010243,GO:0010259,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0010720,GO:0010769,GO:0010770,GO:0010975,GO:0010976,GO:0012505,GO:0015031,GO:0015833,GO:0015934,GO:0016043,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0019538,GO:0019843,GO:0022008,GO:0022603,GO:0022604,GO:0022625,GO:0022626,GO:0030016,GO:0030017,GO:0030154,GO:0030307,GO:0030516,GO:0031344,GO:0031346,GO:0031672,GO:0032501,GO:0032502,GO:0032535,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034641,GO:0034645,GO:0034655,GO:0040008,GO:0042221,GO:0042886,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043292,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044449,GO:0044464,GO:0045047,GO:0045184,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045773,GO:0045927,GO:0046483,GO:0046700,GO:0046907,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048638,GO:0048639,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050767,GO:0050769,GO:0050770,GO:0050772,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051094,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051641,GO:0051649,GO:0051716,GO:0051960,GO:0051962,GO:0060255,GO:0060284,GO:0060322,GO:0061387,GO:0065007,GO:0065008,GO:0070727,GO:0070887,GO:0070972,GO:0071310,GO:0071417,GO:0071495,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0072594,GO:0072599,GO:0072657,GO:0090066,GO:0090150,GO:0090304,GO:0097159,GO:0099080,GO:0099081,GO:0099512,GO:0120035,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901698,GO:1901699,GO:1990904,GO:2000026	-	ko:K02930	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_798300	46.2889079888912	-9.43711233901747	3.76670129733651e-09	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Asterales	f__Asteraceae	g__Cynara	s__Cynara	Cynara cardunculus var. scolymus (taxid 59895)	0	0	0	0.105602517094594	0.0858288933162107	0.0799593557519479	0	0	0	0.904029294950821	1.34097010468593	1.16191563125979	gene_798300	55529.AAC35601	3.43e-154	432.0	COG1290@1|root,KOG4663@2759|Eukaryota	2759|Eukaryota	C	electron transfer activity	petB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	-	ko:K00412,ko:K02635,ko:K02705	ko00190,ko00195,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map00195,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016	M00151,M00152,M00161,M00162	-	-	ko00000,ko00001,ko00002,ko00194,ko03029	-	-	-	-
gene_798372	28.6301980590947	-8.73859673762612	1.26405464696309e-08	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Fabales	f__Fabaceae	g__Pisum	s__Pisum	Pisum sativum (taxid 3888)	0	0	0	0.0396009439104728	0.0643716699871581	0.119939033627922	0	0	0	0.440119525173426	0.694430947069502	0.380486456715355	gene_798372	59374.Fisuc_1992	2.61e-31	125.0	COG3093@1|root,COG3093@2|Bacteria	2|Bacteria	K	addiction module antidote protein HigA	-	-	-	ko:K07110,ko:K21686	-	-	-	-	ko00000,ko03000	-	-	-	-
gene_798784	21.1198386845164	-8.29509774716724	7.42983270651549e-08	d__Eukaryota	k__Viridiplantae	p__Streptophyta	c__Magnoliopsida	o__Poales	f__Poaceae	g__Triticum	s__Triticum	Triticum urartu (taxid 4572)	0	0	0	0.127194109809102	0.103377551800938	0.018344366269167	0	0	0	0.1910294733999	0.602475150591769	0.328516907105235	gene_798784	1142394.PSMK_04940	2.06e-33	129.0	COG5632@1|root,COG5632@2|Bacteria	2|Bacteria	M	N-Acetylmuramoyl-L-alanine amidase	-	-	3.5.1.28	ko:K01448,ko:K07273	ko01503,map01503	M00727	R04112	RC00064,RC00141	ko00000,ko00001,ko00002,ko01000,ko01011,ko03036	-	-	-	-
